elliq_text,user_text,group_id,memnet_info_items,valid_memNet_info_items,num_valid_memNet_info_items,labels,scores,gpt_text_response,gpt_values,memnet_values,inner_join_values,outer_join_values,inner_join_list,outer_join_list,outer_join_source
Is there anything special planned for tomorrow?,yes i'm going to go visit a friend and watch the movie,0fbc123c-c3f3-4c7d-8a5a-0aba08006d11,"  memory_name entity          value
1    activity   type       activity
2    activity   name  friends,movie","['friends,movie']",1,Match,0.9944632649421692,"Information Items:
memory_name: activity, entity: type, value: social interaction.
memory_name: activity, entity: name, value: visit friend.
memory_name: activity, entity: type, value: entertainment.
memory_name: activity, entity: name, value: watch movie.","                value
0  social interaction
1        visit friend
2       entertainment
3         watch movie","           value
0       activity
1  friends,movie","Empty DataFrame
Columns: [value, _merge]
Index: []","                value      _merge
0  social interaction   left_only
1        visit friend   left_only
2       entertainment   left_only
3         watch movie   left_only
4            activity  right_only
5       friends,movie  right_only",[],social interaction,left_only
Is there anything special planned for tomorrow?,yes i'm going to go visit a friend and watch the movie,0fbc123c-c3f3-4c7d-8a5a-0aba08006d11,"  memory_name entity          value
1    activity   type       activity
2    activity   name  friends,movie","['friends,movie']",1,Match,0.9944632649421692,"Information Items:
memory_name: activity, entity: type, value: social interaction.
memory_name: activity, entity: name, value: visit friend.
memory_name: activity, entity: type, value: entertainment.
memory_name: activity, entity: name, value: watch movie.","                value
0  social interaction
1        visit friend
2       entertainment
3         watch movie","           value
0       activity
1  friends,movie","Empty DataFrame
Columns: [value, _merge]
Index: []","                value      _merge
0  social interaction   left_only
1        visit friend   left_only
2       entertainment   left_only
3         watch movie   left_only
4            activity  right_only
5       friends,movie  right_only",[],visit friend,left_only
Is there anything special planned for tomorrow?,yes i'm going to go visit a friend and watch the movie,0fbc123c-c3f3-4c7d-8a5a-0aba08006d11,"  memory_name entity          value
1    activity   type       activity
2    activity   name  friends,movie","['friends,movie']",1,Match,0.9944632649421692,"Information Items:
memory_name: activity, entity: type, value: social interaction.
memory_name: activity, entity: name, value: visit friend.
memory_name: activity, entity: type, value: entertainment.
memory_name: activity, entity: name, value: watch movie.","                value
0  social interaction
1        visit friend
2       entertainment
3         watch movie","           value
0       activity
1  friends,movie","Empty DataFrame
Columns: [value, _merge]
Index: []","                value      _merge
0  social interaction   left_only
1        visit friend   left_only
2       entertainment   left_only
3         watch movie   left_only
4            activity  right_only
5       friends,movie  right_only",[],entertainment,left_only
Is there anything special planned for tomorrow?,yes i'm going to go visit a friend and watch the movie,0fbc123c-c3f3-4c7d-8a5a-0aba08006d11,"  memory_name entity          value
1    activity   type       activity
2    activity   name  friends,movie","['friends,movie']",1,Match,0.9944632649421692,"Information Items:
memory_name: activity, entity: type, value: social interaction.
memory_name: activity, entity: name, value: visit friend.
memory_name: activity, entity: type, value: entertainment.
memory_name: activity, entity: name, value: watch movie.","                value
0  social interaction
1        visit friend
2       entertainment
3         watch movie","           value
0       activity
1  friends,movie","Empty DataFrame
Columns: [value, _merge]
Index: []","                value      _merge
0  social interaction   left_only
1        visit friend   left_only
2       entertainment   left_only
3         watch movie   left_only
4            activity  right_only
5       friends,movie  right_only",[],watch movie,left_only
Is there anything special planned for tomorrow?,yes i'm going to go visit a friend and watch the movie,0fbc123c-c3f3-4c7d-8a5a-0aba08006d11,"  memory_name entity          value
1    activity   type       activity
2    activity   name  friends,movie","['friends,movie']",1,Match,0.9944632649421692,"Information Items:
memory_name: activity, entity: type, value: social interaction.
memory_name: activity, entity: name, value: visit friend.
memory_name: activity, entity: type, value: entertainment.
memory_name: activity, entity: name, value: watch movie.","                value
0  social interaction
1        visit friend
2       entertainment
3         watch movie","           value
0       activity
1  friends,movie","Empty DataFrame
Columns: [value, _merge]
Index: []","                value      _merge
0  social interaction   left_only
1        visit friend   left_only
2       entertainment   left_only
3         watch movie   left_only
4            activity  right_only
5       friends,movie  right_only",[],activity,right_only
Is there anything special planned for tomorrow?,yes i'm going to go visit a friend and watch the movie,0fbc123c-c3f3-4c7d-8a5a-0aba08006d11,"  memory_name entity          value
1    activity   type       activity
2    activity   name  friends,movie","['friends,movie']",1,Match,0.9944632649421692,"Information Items:
memory_name: activity, entity: type, value: social interaction.
memory_name: activity, entity: name, value: visit friend.
memory_name: activity, entity: type, value: entertainment.
memory_name: activity, entity: name, value: watch movie.","                value
0  social interaction
1        visit friend
2       entertainment
3         watch movie","           value
0       activity
1  friends,movie","Empty DataFrame
Columns: [value, _merge]
Index: []","                value      _merge
0  social interaction   left_only
1        visit friend   left_only
2       entertainment   left_only
3         watch movie   left_only
4            activity  right_only
5       friends,movie  right_only",[],"friends,movie",right_only
How can I help you?,i did exercise today and i'm tired,0fcbefc9-1574-4b31-8029-692f453f14e9,"  memory_name entity              value
0    activity   type  physical_activity",['physical activity'],1,Match,0.9783440828323364,"Information Items:
memory_name: activity, entity: type, value: exercise.
memory_name: state, entity: feeling, value: tired.","      value
0  exercise
1     tired","               value
0  physical activity","Empty DataFrame
Columns: [value, _merge]
Index: []","               value      _merge
0           exercise   left_only
1              tired   left_only
2  physical activity  right_only",[],exercise,left_only
How can I help you?,i did exercise today and i'm tired,0fcbefc9-1574-4b31-8029-692f453f14e9,"  memory_name entity              value
0    activity   type  physical_activity",['physical activity'],1,Match,0.9783440828323364,"Information Items:
memory_name: activity, entity: type, value: exercise.
memory_name: state, entity: feeling, value: tired.","      value
0  exercise
1     tired","               value
0  physical activity","Empty DataFrame
Columns: [value, _merge]
Index: []","               value      _merge
0           exercise   left_only
1              tired   left_only
2  physical activity  right_only",[],tired,left_only
How can I help you?,i did exercise today and i'm tired,0fcbefc9-1574-4b31-8029-692f453f14e9,"  memory_name entity              value
0    activity   type  physical_activity",['physical activity'],1,Match,0.9783440828323364,"Information Items:
memory_name: activity, entity: type, value: exercise.
memory_name: state, entity: feeling, value: tired.","      value
0  exercise
1     tired","               value
0  physical activity","Empty DataFrame
Columns: [value, _merge]
Index: []","               value      _merge
0           exercise   left_only
1              tired   left_only
2  physical activity  right_only",[],physical activity,right_only
Do you have any plans for today?,going to the dentist,0ff0f0a3-1ff4-476f-baa9-b142db83f9e1,"  memory_name entity     value
1    activity   type  activity
2    activity   name   dentist",['dentist'],1,Match,0.9706916809082032,"Information Items:
memory_name: place, entity: name, value: dentist.
memory_name: activity, entity: type, value: appointment.","         value
0      dentist
1  appointment","      value
0  activity
1   dentist","     value _merge
0  dentist   both","         value      _merge
0      dentist        both
1  appointment   left_only
2     activity  right_only",['dentist'],dentist,both
Do you have any plans for today?,going to the dentist,0ff0f0a3-1ff4-476f-baa9-b142db83f9e1,"  memory_name entity     value
1    activity   type  activity
2    activity   name   dentist",['dentist'],1,Match,0.9706916809082032,"Information Items:
memory_name: place, entity: name, value: dentist.
memory_name: activity, entity: type, value: appointment.","         value
0      dentist
1  appointment","      value
0  activity
1   dentist","     value _merge
0  dentist   both","         value      _merge
0      dentist        both
1  appointment   left_only
2     activity  right_only",['dentist'],appointment,left_only
